sample_id,ratio_tag,thickness_um,wavelength_nm,MR,MT,MR_corrected_percent,MT_corrected_percent,MR_raw_percent,MT_raw_percent,glass_R_percent,glass_T_percent,valid_iad_input,correction_method,source_R_file,source_T_file,glass_R_file,glass_T_file
X-X-30,X-X,30,396.0,0.709,0.029,70.9,2.9,71.4,3.4,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,396.5,0.712,0.03,71.2,3,71.7,3.5,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,397.0,0.715,0.031,71.5,3.1,72,3.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,397.5,0.719,0.033,71.9,3.3,72.4,3.8,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,398.0,0.722,0.034,72.2,3.4,72.7,3.9,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,398.5,0.725,0.036,72.5,3.6,73,4.1,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,399.0,0.728,0.037,72.8,3.7,73.3,4.2,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,399.5,0.732,0.039,73.2,3.9,73.7,4.4,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,400.0,0.735,0.04,73.5,4,74,4.5,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,400.5,0.738,0.041,73.8,4.1,74.3,4.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,401.0,0.74,0.043,74,4.3,74.5,4.8,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,401.5,0.743,0.044,74.3,4.4,74.8,4.9,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,402.0,0.746,0.046,74.6,4.6,75.1,5.1,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,402.5,0.749,0.047,74.9,4.7,75.4,5.2,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,403.0,0.751,0.049,75.1,4.9,75.6,5.4,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,403.5,0.754,0.05,75.4,5,75.9,5.5,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,404.0,0.757,0.051,75.7,5.1,76.2,5.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,404.5,0.759,0.053,75.9,5.3,76.4,5.8,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,405.0,0.761,0.054,76.1,5.4,76.6,5.9,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,405.5,0.762,0.055,76.2,5.5,76.7,6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,406.0,0.764,0.057,76.4,5.7,76.9,6.2,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,406.5,0.766,0.058,76.6,5.8,77.1,6.3,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,407.0,0.768,0.059,76.8,5.9,77.3,6.4,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,407.5,0.77,0.06,77,6,77.5,6.5,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,408.0,0.771,0.061,77.1,6.1,77.6,6.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,408.5,0.773,0.062,77.3,6.2,77.8,6.7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,409.0,0.775,0.063,77.5,6.3,78,6.8,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,409.5,0.775,0.064,77.5,6.4,78,6.9,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,410.0,0.777,0.065,77.7,6.5,78.2,7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,410.5,0.778,0.066,77.8,6.6,78.3,7.1,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,411.0,0.78,0.067,78,6.7,78.5,7.2,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,411.5,0.781,0.068,78.1,6.8,78.6,7.3,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,412.0,0.782,0.069,78.2,6.9,78.7,7.4,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,412.5,0.783,0.07,78.3,7,78.8,7.5,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,413.0,0.783,0.071,78.3,7.1,78.8,7.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,413.5,0.784,0.072,78.4,7.2,78.9,7.7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,414.0,0.784,0.072,78.4,7.2,78.9,7.7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,414.5,0.785,0.073,78.5,7.3,79,7.8,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,415.0,0.785,0.074,78.5,7.4,79,7.9,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,415.5,0.787,0.075,78.7,7.5,79.2,8,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,416.0,0.788,0.075,78.8,7.5,79.3,8,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,416.5,0.788,0.075,78.8,7.5,79.3,8.1,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,417.0,0.789,0.075,78.9,7.5,79.4,8.1,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,417.5,0.789,0.076,78.9,7.6,79.5,8.2,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,418.0,0.79,0.076,79,7.6,79.6,8.2,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,418.5,0.79,0.077,79,7.7,79.6,8.3,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,419.0,0.791,0.077,79.1,7.7,79.7,8.3,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,419.5,0.791,0.078,79.1,7.8,79.7,8.4,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,420.0,0.791,0.078,79.1,7.8,79.7,8.4,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,420.5,0.792,0.079,79.2,7.9,79.8,8.5,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,421.0,0.792,0.079,79.2,7.9,79.8,8.5,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,421.5,0.792,0.08,79.2,8,79.8,8.6,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,422.0,0.792,0.08,79.2,8,79.8,8.6,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,422.5,0.793,0.08,79.3,8,79.8,8.6,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,423.0,0.793,0.081,79.3,8.1,79.9,8.7,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,423.5,0.793,0.081,79.3,8.1,79.8,8.7,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,424.0,0.793,0.082,79.3,8.2,79.8,8.8,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,424.5,0.793,0.082,79.3,8.2,79.8,8.8,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,425.0,0.793,0.082,79.3,8.2,79.8,8.8,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,425.5,0.793,0.083,79.3,8.3,79.8,8.9,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,426.0,0.794,0.083,79.4,8.3,79.9,8.9,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,426.5,0.794,0.083,79.4,8.3,79.9,8.9,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,427.0,0.794,0.084,79.4,8.4,79.9,9,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,427.5,0.794,0.084,79.4,8.4,79.9,9,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,428.0,0.795,0.084,79.5,8.4,80,9,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,428.5,0.794,0.084,79.4,8.4,79.9,9,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,429.0,0.794,0.085,79.4,8.5,79.9,9.1,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,429.5,0.794,0.085,79.4,8.5,79.9,9.1,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,430.0,0.794,0.085,79.4,8.5,79.9,9.1,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,430.5,0.794,0.085,79.4,8.5,79.9,9.1,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,431.0,0.794,0.086,79.4,8.6,79.9,9.2,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,431.5,0.793,0.086,79.3,8.6,79.8,9.2,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,432.0,0.793,0.086,79.3,8.6,79.8,9.2,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,432.5,0.793,0.086,79.3,8.6,79.8,9.2,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,433.0,0.793,0.087,79.3,8.7,79.8,9.3,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,433.5,0.793,0.087,79.3,8.7,79.8,9.3,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,434.0,0.793,0.087,79.3,8.7,79.8,9.3,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,434.5,0.793,0.087,79.3,8.7,79.8,9.3,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,435.0,0.793,0.087,79.3,8.7,79.8,9.3,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,435.5,0.793,0.088,79.3,8.8,79.8,9.4,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,436.0,0.792,0.088,79.2,8.8,79.7,9.4,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,436.5,0.792,0.088,79.2,8.8,79.7,9.4,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,437.0,0.792,0.088,79.2,8.8,79.7,9.4,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,437.5,0.792,0.088,79.2,8.8,79.7,9.4,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,438.0,0.791,0.089,79.1,8.9,79.6,9.5,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,438.5,0.791,0.089,79.1,8.9,79.6,9.5,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,439.0,0.791,0.089,79.1,8.9,79.6,9.5,0.5,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,439.5,0.791,0.09,79.1,9,79.6,9.5,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,440.0,0.79,0.091,79,9.1,79.5,9.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,440.5,0.79,0.091,79,9.1,79.5,9.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,441.0,0.79,0.091,79,9.1,79.5,9.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,441.5,0.789,0.091,78.9,9.1,79.4,9.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,442.0,0.789,0.091,78.9,9.1,79.4,9.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,442.5,0.79,0.091,79,9.1,79.5,9.6,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,443.0,0.789,0.092,78.9,9.2,79.4,9.7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,443.5,0.789,0.092,78.9,9.2,79.4,9.7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,444.0,0.789,0.092,78.9,9.2,79.4,9.7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,444.5,0.789,0.092,78.9,9.2,79.4,9.7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,445.0,0.788,0.092,78.8,9.2,79.3,9.7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,445.5,0.788,0.092,78.8,9.2,79.3,9.7,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,446.0,0.788,0.093,78.8,9.3,79.3,9.8,0.5,0.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
